os,arch,extended,version,filename
linux,amd64,noEx,0.26,hugo_0.26_Linux-64bit.tar.gz
linux,arm,noEx,0.26,hugo_0.26_Linux-ARM.tar.gz
linux,arm64,noEx,0.26,hugo_0.26_Linux-ARM64.tar.gz
darwin,386,noEx,0.26,hugo_0.26_macOS-32bit.tar.gz
darwin,amd64,noEx,0.26,hugo_0.26_macOS-64bit.tar.gz
netbsd,386,noEx,0.26,hugo_0.26_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.26,hugo_0.26_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.26,hugo_0.26_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.26,hugo_0.26_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.26,hugo_0.26_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.25.1,hugo_0.25.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.25.1,hugo_0.25.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.25.1,hugo_0.25.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.25.1,hugo_0.25.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.25.1,hugo_0.25.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.25.1,hugo_0.25.1_Linux-64bit.tar.gz
linux,arm,noEx,0.25.1,hugo_0.25.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.25.1,hugo_0.25.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.25.1,hugo_0.25.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.25.1,hugo_0.25.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.25.1,hugo_0.25.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.25.1,hugo_0.25.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.25.1,hugo_0.25.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.25.1,hugo_0.25.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.25.1,hugo_0.25.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.25,hugo_0.25_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.25,hugo_0.25_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.25,hugo_0.25_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.25,hugo_0.25_FreeBSD-ARM.tar.gz
linux,386,noEx,0.25,hugo_0.25_Linux-32bit.tar.gz
linux,amd64,noEx,0.25,hugo_0.25_Linux-64bit.tar.gz
linux,arm,noEx,0.25,hugo_0.25_Linux-ARM.tar.gz
linux,arm64,noEx,0.25,hugo_0.25_Linux-ARM64.tar.gz
darwin,386,noEx,0.25,hugo_0.25_macOS-32bit.tar.gz
darwin,amd64,noEx,0.25,hugo_0.25_macOS-64bit.tar.gz
netbsd,386,noEx,0.25,hugo_0.25_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.25,hugo_0.25_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.25,hugo_0.25_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.25,hugo_0.25_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.25,hugo_0.25_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.24.1,hugo_0.24.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.24.1,hugo_0.24.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.24.1,hugo_0.24.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.24.1,hugo_0.24.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.24.1,hugo_0.24.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.24.1,hugo_0.24.1_Linux-64bit.tar.gz
linux,arm,noEx,0.24.1,hugo_0.24.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.24.1,hugo_0.24.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.24.1,hugo_0.24.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.24.1,hugo_0.24.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.24.1,hugo_0.24.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.24.1,hugo_0.24.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.24.1,hugo_0.24.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.24.1,hugo_0.24.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.24.1,hugo_0.24.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.24,hugo_0.24_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.24,hugo_0.24_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.24,hugo_0.24_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.24,hugo_0.24_FreeBSD-ARM.tar.gz
linux,386,noEx,0.24,hugo_0.24_Linux-32bit.tar.gz
linux,amd64,noEx,0.24,hugo_0.24_Linux-64bit.tar.gz
linux,arm,noEx,0.24,hugo_0.24_Linux-ARM.tar.gz
linux,arm64,noEx,0.24,hugo_0.24_Linux-ARM64.tar.gz
darwin,386,noEx,0.24,hugo_0.24_macOS-32bit.tar.gz
darwin,amd64,noEx,0.24,hugo_0.24_macOS-64bit.tar.gz
netbsd,386,noEx,0.24,hugo_0.24_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.24,hugo_0.24_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.24,hugo_0.24_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.24,hugo_0.24_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.24,hugo_0.24_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.23,hugo_0.23_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.23,hugo_0.23_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.23,hugo_0.23_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.23,hugo_0.23_FreeBSD-ARM.tar.gz
linux,386,noEx,0.23,hugo_0.23_Linux-32bit.tar.gz
linux,amd64,noEx,0.23,hugo_0.23_Linux-64bit.tar.gz
linux,arm,noEx,0.23,hugo_0.23_Linux-ARM.tar.gz
linux,arm64,noEx,0.23,hugo_0.23_Linux-ARM64.tar.gz
darwin,386,noEx,0.23,hugo_0.23_macOS-32bit.tar.gz
darwin,amd64,noEx,0.23,hugo_0.23_macOS-64bit.tar.gz
netbsd,386,noEx,0.23,hugo_0.23_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.23,hugo_0.23_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.23,hugo_0.23_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.23,hugo_0.23_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.23,hugo_0.23_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.22.1,hugo_0.22.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.22.1,hugo_0.22.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.22.1,hugo_0.22.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.22.1,hugo_0.22.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.22.1,hugo_0.22.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.22.1,hugo_0.22.1_Linux-64bit.tar.gz
linux,arm,noEx,0.22.1,hugo_0.22.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.22.1,hugo_0.22.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.22.1,hugo_0.22.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.22.1,hugo_0.22.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.22.1,hugo_0.22.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.22.1,hugo_0.22.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.22.1,hugo_0.22.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.22.1,hugo_0.22.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.22.1,hugo_0.22.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.22,hugo_0.22_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.22,hugo_0.22_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.22,hugo_0.22_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.22,hugo_0.22_FreeBSD-ARM.tar.gz
linux,386,noEx,0.22,hugo_0.22_Linux-32bit.tar.gz
linux,amd64,noEx,0.22,hugo_0.22_Linux-64bit.tar.gz
linux,arm,noEx,0.22,hugo_0.22_Linux-ARM.tar.gz
linux,arm64,noEx,0.22,hugo_0.22_Linux-ARM64.tar.gz
darwin,386,noEx,0.22,hugo_0.22_macOS-32bit.tar.gz
darwin,amd64,noEx,0.22,hugo_0.22_macOS-64bit.tar.gz
netbsd,386,noEx,0.22,hugo_0.22_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.22,hugo_0.22_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.22,hugo_0.22_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.22,hugo_0.22_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.22,hugo_0.22_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.21,hugo_0.21_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.21,hugo_0.21_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.21,hugo_0.21_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.21,hugo_0.21_FreeBSD-ARM.tar.gz
linux,386,noEx,0.21,hugo_0.21_Linux-32bit.tar.gz
linux,amd64,noEx,0.21,hugo_0.21_Linux-64bit.tar.gz
linux,arm,noEx,0.21,hugo_0.21_Linux-ARM.tar.gz
linux,arm64,noEx,0.21,hugo_0.21_Linux-ARM64.tar.gz
darwin,386,noEx,0.21,hugo_0.21_macOS-32bit.tar.gz
darwin,amd64,noEx,0.21,hugo_0.21_macOS-64bit.tar.gz
netbsd,386,noEx,0.21,hugo_0.21_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.21,hugo_0.21_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.21,hugo_0.21_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.21,hugo_0.21_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.21,hugo_0.21_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.20.7,hugo_0.20.7_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.20.7,hugo_0.20.7_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.20.7,hugo_0.20.7_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.20.7,hugo_0.20.7_FreeBSD-ARM.tar.gz
linux,386,noEx,0.20.7,hugo_0.20.7_Linux-32bit.tar.gz
linux,amd64,noEx,0.20.7,hugo_0.20.7_Linux-64bit.tar.gz
linux,arm,noEx,0.20.7,hugo_0.20.7_Linux-ARM.tar.gz
linux,arm64,noEx,0.20.7,hugo_0.20.7_Linux-ARM64.tar.gz
darwin,386,noEx,0.20.7,hugo_0.20.7_macOS-32bit.tar.gz
darwin,amd64,noEx,0.20.7,hugo_0.20.7_macOS-64bit.tar.gz
netbsd,386,noEx,0.20.7,hugo_0.20.7_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.20.7,hugo_0.20.7_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.20.7,hugo_0.20.7_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.20.7,hugo_0.20.7_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.20.7,hugo_0.20.7_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.20.6,hugo_0.20.6_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.20.6,hugo_0.20.6_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.20.6,hugo_0.20.6_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.20.6,hugo_0.20.6_FreeBSD-ARM.tar.gz
linux,386,noEx,0.20.6,hugo_0.20.6_Linux-32bit.tar.gz
linux,amd64,noEx,0.20.6,hugo_0.20.6_Linux-64bit.tar.gz
linux,arm,noEx,0.20.6,hugo_0.20.6_Linux-ARM.tar.gz
linux,arm64,noEx,0.20.6,hugo_0.20.6_Linux-ARM64.tar.gz
darwin,386,noEx,0.20.6,hugo_0.20.6_macOS-32bit.tar.gz
darwin,amd64,noEx,0.20.6,hugo_0.20.6_macOS-64bit.tar.gz
netbsd,386,noEx,0.20.6,hugo_0.20.6_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.20.6,hugo_0.20.6_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.20.6,hugo_0.20.6_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.20.6,hugo_0.20.6_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.20.6,hugo_0.20.6_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.20.5,hugo_0.20.5_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.20.5,hugo_0.20.5_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.20.5,hugo_0.20.5_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.20.5,hugo_0.20.5_FreeBSD-ARM.tar.gz
linux,386,noEx,0.20.5,hugo_0.20.5_Linux-32bit.tar.gz
linux,amd64,noEx,0.20.5,hugo_0.20.5_Linux-64bit.tar.gz
linux,arm,noEx,0.20.5,hugo_0.20.5_Linux-ARM.tar.gz
linux,arm64,noEx,0.20.5,hugo_0.20.5_Linux-ARM64.tar.gz
darwin,386,noEx,0.20.5,hugo_0.20.5_macOS-32bit.tar.gz
darwin,amd64,noEx,0.20.5,hugo_0.20.5_macOS-64bit.tar.gz
netbsd,386,noEx,0.20.5,hugo_0.20.5_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.20.5,hugo_0.20.5_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.20.5,hugo_0.20.5_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.20.5,hugo_0.20.5_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.20.5,hugo_0.20.5_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.20.4,hugo_0.20.4_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.20.4,hugo_0.20.4_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.20.4,hugo_0.20.4_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.20.4,hugo_0.20.4_FreeBSD-ARM.tar.gz
linux,386,noEx,0.20.4,hugo_0.20.4_Linux-32bit.tar.gz
linux,amd64,noEx,0.20.4,hugo_0.20.4_Linux-64bit.tar.gz
linux,arm,noEx,0.20.4,hugo_0.20.4_Linux-ARM.tar.gz
linux,arm64,noEx,0.20.4,hugo_0.20.4_Linux-ARM64.tar.gz
darwin,386,noEx,0.20.4,hugo_0.20.4_macOS-32bit.tar.gz
darwin,amd64,noEx,0.20.4,hugo_0.20.4_macOS-64bit.tar.gz
netbsd,386,noEx,0.20.4,hugo_0.20.4_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.20.4,hugo_0.20.4_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.20.4,hugo_0.20.4_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.20.4,hugo_0.20.4_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.20.4,hugo_0.20.4_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.20.3,hugo_v0.20.3_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.20.3,hugo_v0.20.3_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.20.3,hugo_v0.20.3_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.20.3,hugo_v0.20.3_FreeBSD-ARM.tar.gz
linux,386,noEx,0.20.3,hugo_v0.20.3_Linux-32bit.tar.gz
linux,amd64,noEx,0.20.3,hugo_v0.20.3_Linux-64bit.tar.gz
linux,arm,noEx,0.20.3,hugo_v0.20.3_Linux-ARM.tar.gz
linux,arm64,noEx,0.20.3,hugo_v0.20.3_Linux-ARM64.tar.gz
darwin,386,noEx,0.20.3,hugo_v0.20.3_macOS-32bit.tar.gz
darwin,amd64,noEx,0.20.3,hugo_v0.20.3_macOS-64bit.tar.gz
netbsd,386,noEx,0.20.3,hugo_v0.20.3_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.20.3,hugo_v0.20.3_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.20.3,hugo_v0.20.3_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.20.3,hugo_v0.20.3_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.20.3,hugo_v0.20.3_OpenBSD-64bit.tar.gz
linux,386,noEx,0.20.2,hugo_0.20.2_Linux-32bit.tar.gz
linux,amd64,noEx,0.20.2,hugo_0.20.2_Linux-64bit.tar.gz
linux,arm,noEx,0.20.2,hugo_0.20.2_Linux_ARM.tar.gz
linux,386,noEx,0.20.1,hugo_0.20.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.20.1,hugo_0.20.1_Linux-64bit.tar.gz
linux,arm,noEx,0.20.1,hugo_0.20.1_Linux_ARM.tar.gz
linux,386,noEx,0.20,hugo_0.20_Linux-32bit.tar.gz
linux,amd64,noEx,0.20,hugo_0.20_Linux-64bit.tar.gz
linux,arm,noEx,0.20,hugo_0.20_Linux_ARM.tar.gz
linux,386,noEx,0.19,hugo_0.19_Linux-32bit.tar.gz
linux,amd64,noEx,0.19,hugo_0.19_Linux-64bit.tar.gz
linux,arm,noEx,0.19,hugo_0.19_Linux_ARM.tar.gz
linux,386,noEx,0.18.1,hugo_0.18.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.18.1,hugo_0.18.1_Linux-64bit.tar.gz
linux,arm,noEx,0.18.1,hugo_0.18.1_Linux_ARM.tar.gz
linux,386,noEx,0.18,hugo_0.18_Linux-32bit.tar.gz
linux,amd64,noEx,0.18,hugo_0.18_Linux-64bit.tar.gz
linux,arm,noEx,0.18,hugo_0.18_Linux_ARM.tar.gz
linux,386,noEx,0.17,hugo_0.17_Linux-32bit.tar.gz
linux,amd64,noEx,0.17,hugo_0.17_Linux-64bit.tar.gz
linux,arm,noEx,0.17,hugo_0.17_linux_arm.tar.gz
linux,386,noEx,0.15,hugo_0.15_linux_386.tar.gz
linux,amd64,noEx,0.15,hugo_0.15_linux_amd64.tar.gz
linux,arm,noEx,0.15,hugo_0.15_linux_arm.tar.gz
linux,amd64,noEx,0.14,hugo_0.14_linux_amd64.tar.gz
linux,386,noEx,0.14,hugo_0.14_linux_386.tar.gz
linux,arm,noEx,0.14,hugo_0.14_linux_arm.tar.gz
linux,amd64,noEx,0.13,hugo_0.13_linux_amd64.tar.gz
linux,arm,noEx,0.13,hugo_0.13_linux_arm.tar.gz
linux,386,noEx,0.13,hugo_0.13_linux_386.tar.gz
linux,386,noEx,0.12,hugo_0.12_linux_386.tar.gz
linux,amd64,noEx,0.12,hugo_0.12_linux_amd64.tar.gz
linux,arm,noEx,0.12,hugo_0.12_linux_arm.tar.gz
linux,amd64,noEx,0.11,hugo_0.11_linux_amd64.tar.gz
linux,arm,noEx,0.11,hugo_0.11_linux_arm.tar.gz
linux,386,noEx,0.11,hugo_0.11_linux_386.tar.gz
linux,386,noEx,0.10,hugo_0.10_linux_386.tar.gz
linux,amd64,noEx,0.10,hugo_0.10_linux_amd64.tar.gz
linux,arm,noEx,0.10,hugo_0.10_linux_arm.tar.gz
linux,386,noEx,0.9,hugo_0.9_linux_386.tar.gz
linux,arm,noEx,0.9,hugo_0.9_linux_arm.tar.gz
linux,amd64,noEx,0.9,hugo_0.9_linux_amd64.tar.gz
